image_url;point;polygon
IMG_02351.png;(978, 137);[(1006, 117), (993, 117), (962, 108), (944, 106), (933, 106), (922, 106), (915, 119), (914, 128), (927, 129), (934, 128), (941, 122), (947, 122), (946, 134), (935, 143), (931, 155), (921, 173), (911, 192), (901, 199), (884, 205), (863, 216), (851, 220), (842, 209), (832, 206), (819, 208), (811, 212), (810, 228), (816, 234), (853, 237), (862, 238), (862, 245), (866, 251), (880, 253), (904, 254), (912, 248), (925, 234), (941, 215), (955, 194), (953, 187), (940, 192), (936, 198), (940, 187), (952, 176), (963, 172), (980, 166), (996, 161), (1007, 159)]
IMG_02351.png;(296, 655);[(358, 584), (347, 613), (337, 634), (331, 653), (330, 668), (345, 680), (358, 684), (364, 697), (359, 705), (353, 712), (337, 699), (324, 692), (312, 690), (298, 706), (282, 713), (269, 721), (256, 714), (243, 702), (229, 692), (222, 682), (231, 669), (232, 660), (222, 648), (229, 630), (263, 614), (285, 601), (316, 576), (330, 564), (339, 557), (355, 572), (357, 585)]
IMG_02351.png;(698, 337);[(701, 266), (716, 267), (701, 255), (687, 226), (671, 214), (641, 197), (628, 177), (632, 168), (644, 160), (642, 155), (625, 141), (626, 111), (626, 104), (663, 130), (682, 141), (698, 148), (705, 175), (714, 203), (732, 251), (738, 298), (742, 318), (740, 328), (742, 345), (741, 370), (738, 385), (743, 438), (736, 455), (733, 460), (712, 433), (675, 380), (652, 332), (640, 315), (635, 311), (620, 330), (607, 332), (603, 338), (588, 332), (602, 297), (618, 281), (652, 270), (671, 267), (684, 267)]
IMG_02351.png;(152, 396);[(248, 220), (261, 223), (253, 240), (240, 258), (231, 273), (223, 283), (217, 294), (237, 298), (250, 310), (250, 318), (242, 322), (223, 324), (207, 328), (195, 337), (188, 346), (211, 361), (223, 367), (227, 384), (225, 401), (228, 415), (202, 420), (187, 423), (165, 435), (133, 448), (97, 435), (83, 440), (88, 453), (95, 467), (84, 491), (68, 508), (41, 522), (22, 522), (13, 510), (10, 477), (26, 451), (35, 424), (46, 406), (56, 392), (61, 390), (73, 403), (87, 394), (100, 373), (120, 352), (131, 335), (137, 331), (154, 300), (166, 280), (180, 270), (198, 250), (222, 231), (244, 225)]
IMG_02352.png;(148, 241);[(111, 291), (134, 302), (148, 306), (170, 304), (178, 283), (175, 265), (175, 237), (186, 215), (204, 205), (229, 196), (258, 185), (284, 175), (295, 159), (309, 137), (322, 114), (290, 108), (258, 115), (268, 138), (262, 149), (213, 155), (197, 170), (175, 179), (149, 182), (140, 195), (117, 199), (100, 222), (118, 234), (105, 251), (101, 273)]
IMG_02352.png;(632, 476);[(682, 465), (694, 465), (704, 465), (716, 475), (724, 491), (724, 498), (716, 511), (710, 524), (704, 529), (694, 528), (686, 530), (683, 533), (670, 533), (667, 524), (648, 513), (635, 506), (612, 508), (603, 510), (592, 504), (585, 498), (584, 498), (589, 484), (593, 465), (591, 455), (595, 429), (597, 423), (598, 422), (608, 430), (625, 440), (641, 446), (649, 446), (654, 445), (664, 446), (669, 452), (679, 462)]
IMG_02352.png;(548, 231);[(527, 216), (520, 234), (537, 261), (606, 249), (598, 232), (575, 213), (540, 183), (517, 183), (488, 167), (475, 174), (507, 212), (514, 216)]
IMG_02352.png;(836, 200);[(847, 266), (799, 215), (782, 204), (773, 224), (734, 264), (718, 274), (705, 271), (708, 257), (715, 242), (724, 250), (732, 233), (738, 212), (753, 203), (765, 215), (777, 193), (795, 179), (810, 167), (817, 156), (817, 179), (858, 110), (847, 114), (849, 103), (840, 100), (827, 107), (820, 144), (802, 138), (759, 162), (740, 160), (751, 144), (760, 128), (781, 122), (795, 120), (801, 124), (813, 114), (825, 80), (807, 64), (809, 43), (820, 42), (818, 49), (832, 55), (848, 58), (864, 51), (887, 45), (905, 35), (933, 33), (930, 22), (929, 7), (929, 1), (1023, 1), (1023, 200), (1013, 230), (1012, 257), (1009, 266), (991, 286), (1019, 297), (1011, 308), (996, 309), (994, 328), (986, 332), (955, 303), (975, 289), (997, 263), (1005, 240), (999, 221), (1009, 192), (1015, 182), (1015, 170), (1009, 174), (1007, 160), (1009, 112), (999, 104), (985, 99), (889, 102), (872, 106), (871, 122), (875, 206)]
IMG_02352.png;(985, 449);[(1022, 521), (971, 463), (959, 464), (951, 457), (967, 409), (994, 409), (1022, 456)]
IMG_02352.png;(900, 381);[(882, 338), (898, 352), (913, 364), (928, 378), (944, 391), (952, 408), (947, 424), (936, 440), (933, 450), (923, 445), (892, 432), (867, 423), (866, 423), (853, 416), (850, 405), (855, 387), (867, 353), (868, 340), (870, 335), (874, 335)]
IMG_02352.png;(473, 618);[(500, 584), (508, 565), (512, 554), (520, 546), (534, 530), (533, 506), (544, 513), (556, 528), (551, 542), (543, 575), (532, 593), (516, 613), (510, 623), (502, 637), (486, 648), (471, 666), (466, 672), (455, 670), (443, 662), (430, 653), (431, 627), (433, 612), (441, 581), (441, 561), (440, 542), (445, 527), (458, 506), (461, 501), (472, 491), (480, 485), (486, 480), (508, 477), (510, 492), (513, 504), (518, 516), (510, 544), (495, 568), (485, 584)]
IMG_02352.png;(124, 569);[(124, 525), (173, 515), (213, 504), (225, 504), (210, 530), (201, 558), (182, 587), (161, 597), (124, 624), (112, 640), (108, 657), (87, 660), (74, 648), (67, 628), (84, 598), (90, 578), (59, 577), (42, 567), (36, 545), (56, 551), (84, 554), (75, 530), (90, 532), (118, 539)]
IMG_02353.png;(147, 178);[(112, 151), (118, 175), (123, 198), (149, 199), (153, 182), (184, 170), (187, 155), (172, 147), (146, 148), (145, 144), (130, 147)]
IMG_02353.png;(439, 366);[(421, 395), (414, 380), (423, 372), (434, 361), (445, 346), (452, 334), (452, 329), (459, 329), (458, 343), (458, 355), (462, 371), (467, 379), (464, 384), (455, 387), (438, 393), (427, 396), (419, 399)]
IMG_02381.png;(153, 361);[(134, 370), (131, 358), (130, 339), (136, 332), (142, 328), (148, 328), (153, 333), (159, 343), (164, 350), (166, 354), (169, 360), (173, 370), (179, 380), (183, 392), (188, 400), (190, 405), (194, 416), (196, 422), (199, 428), (197, 434), (193, 440), (189, 445), (181, 450), (164, 455), (164, 448), (170, 443), (173, 441), (173, 432), (170, 419), (162, 409), (155, 396), (150, 386), (145, 383), (131, 374)]
IMG_02381.png;(743, 310);[(706, 310), (724, 320), (737, 330), (748, 336), (756, 340), (766, 346), (767, 322), (762, 302), (751, 277), (744, 274), (741, 287), (721, 292), (710, 284), (708, 284), (703, 291), (700, 295), (700, 295), (700, 297), (693, 304), (691, 305), (681, 314), (702, 315), (708, 312)]
IMG_02381.png;(836, 268);[(771, 249), (748, 238), (728, 235), (706, 243), (694, 260), (701, 281), (724, 282), (749, 279), (758, 280), (778, 277), (804, 271), (805, 281), (784, 291), (792, 312), (817, 324), (839, 340), (854, 332), (843, 314), (818, 307), (849, 287), (853, 298), (877, 298), (914, 289), (932, 290), (952, 305), (969, 311), (991, 311), (1007, 302), (989, 288), (975, 286), (950, 273), (932, 260), (915, 259), (902, 238), (895, 220), (877, 232), (859, 244), (833, 245), (822, 239), (800, 236), (793, 238)]
IMG_02381.png;(666, 662);[(624, 669), (632, 666), (639, 660), (645, 657), (653, 649), (670, 645), (692, 641), (700, 637), (711, 632), (719, 629), (727, 625), (732, 625), (738, 625), (742, 627), (737, 636), (733, 639), (725, 643), (720, 647), (716, 649), (711, 652), (708, 656), (703, 660), (700, 662), (696, 667), (696, 666), (688, 665), (681, 665), (678, 667), (671, 671), (667, 675), (664, 679), (667, 683), (663, 698), (660, 710), (655, 710), (651, 701), (649, 697), (644, 690), (640, 680), (623, 675)]
IMG_02381.png;(286, 48);[(303, 18), (316, 26), (331, 40), (342, 51), (346, 59), (343, 64), (327, 66), (311, 66), (298, 67), (286, 67), (268, 71), (248, 78), (208, 100), (188, 107), (160, 121), (143, 123), (133, 133), (138, 141), (138, 149), (122, 158), (106, 161), (90, 159), (86, 150), (100, 137), (111, 119), (133, 108), (153, 98), (168, 87), (191, 77), (173, 74), (126, 73), (112, 75), (91, 83), (75, 88), (66, 87), (96, 61), (126, 57), (146, 57), (178, 57), (192, 57), (213, 55), (229, 51), (264, 36), (277, 21), (288, 11)]
IMG_02381.png;(473, 609);[(500, 568), (501, 583), (504, 597), (500, 612), (487, 625), (464, 629), (444, 639), (418, 660), (418, 665), (429, 665), (454, 650), (468, 646), (484, 645), (481, 655), (466, 667), (460, 683), (455, 700), (444, 708), (423, 728), (392, 734), (376, 752), (367, 748), (359, 736), (365, 719), (374, 717), (375, 710), (372, 702), (375, 687), (378, 668), (383, 662), (389, 659), (395, 648), (407, 635), (411, 622), (411, 606), (415, 587), (421, 580), (430, 585), (432, 601), (432, 615), (435, 618), (442, 609), (454, 597), (467, 590), (488, 567), (496, 562), (500, 561)]
IMG_02382.png;(955, 334);[(952, 243), (946, 268), (945, 284), (950, 293), (957, 296), (966, 304), (977, 286), (986, 282), (978, 296), (975, 305), (983, 313), (991, 313), (995, 322), (985, 333), (976, 338), (972, 348), (965, 351), (966, 352), (971, 357), (967, 365), (963, 371), (946, 374), (945, 377), (937, 381), (933, 370), (927, 358), (923, 358), (922, 367), (920, 370), (900, 366), (894, 366), (891, 354), (904, 341), (911, 326), (917, 305), (925, 282), (925, 268), (933, 246), (936, 220), (947, 204), (961, 192), (977, 182), (978, 193), (970, 207), (962, 222), (957, 233)]
IMG_02382.png;(717, 207);[(693, 220), (707, 241), (715, 240), (724, 240), (737, 227), (737, 218), (734, 213), (741, 186), (744, 192), (745, 193), (752, 187), (752, 168), (736, 158), (733, 148), (726, 148), (720, 151), (713, 173), (708, 199), (701, 207)]
IMG_02382.png;(630, 524);[(610, 522), (616, 505), (620, 499), (623, 489), (624, 481), (628, 471), (631, 460), (639, 444), (635, 441), (627, 438), (623, 435), (613, 429), (607, 421), (598, 406), (590, 390), (590, 390), (600, 397), (609, 403), (614, 408), (621, 414), (625, 417), (629, 421), (637, 429), (642, 434), (649, 437), (655, 439), (663, 441), (669, 444), (670, 445), (661, 446), (650, 449), (647, 450), (656, 463), (660, 469), (655, 474), (650, 479), (650, 493), (652, 510), (656, 518), (664, 526), (670, 533), (676, 539), (685, 544), (683, 554), (681, 570), (681, 575), (675, 573), (663, 554), (661, 547), (649, 544), (634, 535), (623, 530), (617, 526)]
IMG_02382.png;(401, 382);[(401, 361), (410, 377), (423, 393), (424, 400), (424, 408), (432, 418), (432, 435), (427, 437), (412, 434), (402, 433), (396, 433), (392, 428), (387, 421), (382, 420), (372, 412), (364, 406), (357, 393), (357, 384), (368, 355), (374, 335), (381, 340), (396, 360)]
IMG_02383.png;(515, 442);[(460, 445), (561, 483), (566, 477), (572, 467), (574, 457), (570, 449), (553, 429), (545, 416), (544, 404), (533, 403), (518, 419), (492, 409), (472, 394), (445, 380), (441, 388), (447, 409), (460, 431)]
IMG_02383.png;(745, 470);[(737, 388), (734, 403), (720, 409), (737, 434), (753, 444), (768, 459), (772, 448), (770, 438), (765, 427), (769, 420), (782, 418), (793, 429), (794, 441), (797, 463), (784, 470), (781, 484), (781, 493), (783, 500), (798, 510), (807, 519), (810, 510), (813, 503), (821, 513), (833, 526), (843, 543), (849, 558), (852, 571), (855, 582), (861, 592), (858, 597), (842, 599), (835, 605), (819, 622), (815, 630), (802, 630), (796, 615), (794, 601), (789, 592), (775, 575), (763, 560), (754, 540), (754, 525), (745, 512), (723, 486), (709, 458), (712, 505), (704, 504), (696, 477), (688, 461), (684, 450), (681, 431), (672, 411), (665, 402), (657, 386), (662, 371), (664, 365), (683, 365), (711, 380), (723, 385)]
IMG_02383.png;(639, 587);[(651, 511), (610, 574), (588, 594), (573, 648), (582, 659), (604, 667), (628, 661), (636, 626), (656, 600), (673, 575), (689, 533), (694, 512), (709, 498), (679, 443), (661, 445), (661, 479), (661, 489), (639, 463), (632, 462), (623, 460), (611, 451), (595, 453), (593, 468), (582, 475), (588, 487), (627, 502)]
IMG_02383.png;(238, 674);[(231, 526), (236, 536), (222, 542), (212, 554), (213, 567), (220, 583), (242, 591), (254, 590), (276, 593), (276, 600), (256, 598), (241, 602), (234, 605), (237, 612), (246, 633), (253, 640), (266, 658), (268, 676), (285, 696), (286, 704), (276, 707), (265, 704), (255, 710), (243, 712), (230, 706), (212, 683), (207, 674), (205, 670), (201, 665), (196, 657), (202, 645), (202, 635), (202, 621), (197, 596), (188, 580), (178, 571), (170, 567), (153, 574), (137, 575), (125, 577), (118, 577), (107, 567), (105, 567), (100, 567), (91, 566), (88, 558), (92, 553), (104, 545), (106, 543), (111, 540), (121, 534), (138, 534), (141, 534), (155, 535), (164, 536), (177, 536), (193, 538), (194, 524), (197, 521), (200, 524), (205, 535), (211, 538), (215, 531), (221, 525)]
IMG_02383.png;(770, 120);[(778, 56), (785, 76), (791, 86), (802, 93), (804, 97), (804, 105), (804, 114), (803, 120), (796, 130), (780, 160), (765, 171), (762, 175), (757, 183), (755, 195), (748, 205), (743, 214), (740, 227), (733, 236), (726, 237), (715, 224), (716, 207), (723, 188), (723, 174), (724, 160), (727, 155), (726, 148), (727, 141), (733, 137), (756, 145), (758, 145), (753, 141), (748, 133), (750, 126), (748, 123), (752, 115), (753, 114), (752, 105), (746, 96), (742, 91), (733, 85), (723, 84), (713, 77), (700, 73), (695, 71), (683, 67), (681, 55), (684, 53), (698, 50), (710, 51), (723, 57), (730, 67), (741, 67), (752, 60), (753, 56), (750, 52), (758, 46), (770, 46), (773, 46), (776, 55)]
IMG_02383.png;(107, 336);[(201, 405), (221, 418), (251, 430), (278, 438), (316, 446), (328, 431), (344, 430), (365, 433), (381, 450), (401, 464), (431, 473), (458, 483), (495, 491), (511, 490), (513, 491), (506, 501), (494, 503), (517, 513), (542, 523), (571, 531), (598, 535), (611, 535), (625, 533), (608, 547), (590, 554), (555, 548), (488, 535), (448, 531), (387, 521), (341, 517), (307, 512), (258, 505), (235, 494), (213, 490), (202, 485), (197, 485), (205, 501), (208, 508), (188, 504), (178, 504), (164, 506), (147, 510), (140, 506), (131, 497), (87, 484), (80, 480), (78, 452), (82, 432), (90, 413), (85, 410), (75, 397), (60, 364), (41, 344), (25, 340), (15, 332), (3, 320), (28, 304), (44, 288), (56, 255), (62, 245), (67, 244), (92, 254), (108, 265), (130, 277), (143, 284), (131, 297), (122, 306), (121, 312), (136, 313), (148, 318), (156, 325), (162, 338), (154, 354), (148, 366), (153, 383), (148, 385), (162, 397), (176, 408), (181, 414), (165, 416), (155, 416), (166, 433), (175, 426), (191, 411)]
IMG_02383.png;(127, 457);[(112, 310), (113, 304), (136, 293), (135, 290), (133, 283), (65, 239), (57, 242), (49, 268), (39, 286), (40, 306), (19, 318), (24, 337), (37, 346), (48, 371), (70, 389), (81, 410), (103, 405), (103, 415), (85, 428), (77, 448), (80, 477), (80, 488), (128, 489), (136, 497), (142, 501), (182, 499), (197, 498), (189, 473), (229, 484), (279, 496), (307, 509), (318, 496), (363, 509), (450, 524), (478, 530), (546, 542), (585, 545), (615, 538), (575, 525), (545, 521), (497, 500), (514, 494), (504, 488), (487, 488), (426, 462), (396, 457), (379, 452), (343, 432), (319, 439), (313, 443), (279, 439), (254, 427), (216, 422), (198, 411), (192, 407), (160, 433), (150, 418), (167, 418), (157, 406), (146, 396), (130, 380), (146, 367), (151, 345), (159, 323), (152, 316), (126, 308)]
IMG_02384.png;(395, 640);[(171, 707), (172, 720), (197, 723), (246, 707), (321, 696), (362, 676), (386, 658), (426, 639), (452, 647), (476, 658), (509, 646), (544, 638), (578, 655), (631, 697), (663, 711), (670, 694), (656, 677), (623, 664), (561, 633), (550, 612), (530, 613), (514, 626), (470, 631), (454, 633), (448, 619), (415, 618), (364, 635), (346, 651), (323, 664), (309, 676), (277, 670), (261, 668), (250, 680), (219, 691), (202, 691), (181, 685)]
IMG_02384.png;(681, 423);[(617, 398), (603, 406), (591, 409), (600, 424), (603, 440), (625, 446), (654, 448), (683, 452), (703, 447), (730, 448), (780, 449), (812, 456), (845, 458), (880, 467), (903, 461), (893, 445), (867, 440), (878, 430), (867, 428), (850, 433), (838, 432), (810, 426), (829, 420), (837, 409), (816, 408), (785, 408), (730, 400), (711, 397), (709, 388), (681, 392), (616, 380), (623, 402)]
IMG_02386.png;(105, 249);[(50, 297), (44, 277), (33, 258), (46, 222), (56, 224), (46, 187), (29, 176), (54, 154), (64, 151), (64, 162), (54, 173), (70, 183), (122, 195), (159, 216), (157, 240), (203, 223), (206, 238), (203, 251), (199, 277), (191, 284), (178, 305), (172, 311), (165, 292), (105, 270), (75, 282), (68, 293)]
IMG_02386.png;(107, 495);[(153, 457), (163, 466), (173, 473), (180, 480), (186, 487), (181, 494), (171, 498), (161, 507), (154, 525), (147, 538), (131, 544), (121, 534), (110, 522), (104, 525), (106, 542), (116, 556), (118, 562), (114, 567), (97, 570), (84, 576), (66, 585), (47, 586), (42, 587), (24, 590), (17, 582), (5, 562), (18, 557), (31, 557), (40, 542), (36, 536), (28, 530), (22, 524), (13, 514), (23, 496), (45, 490), (55, 486), (78, 476), (82, 476), (92, 478), (106, 474), (117, 470), (134, 462), (140, 456), (141, 456)]
IMG_02386.png;(254, 613);[(244, 597), (266, 599), (275, 606), (278, 610), (287, 612), (295, 614), (308, 617), (319, 629), (321, 639), (307, 637), (299, 638), (292, 641), (281, 643), (273, 639), (270, 638), (243, 647), (240, 647), (231, 637), (231, 632), (229, 623), (234, 615), (239, 606)]
IMG_02386.png;(672, 202);[(799, 130), (778, 163), (765, 187), (787, 194), (790, 212), (784, 232), (776, 239), (775, 266), (766, 287), (725, 295), (690, 298), (690, 290), (670, 295), (666, 279), (655, 261), (643, 238), (621, 242), (612, 246), (598, 258), (580, 256), (573, 230), (532, 221), (517, 215), (501, 188), (496, 164), (482, 150), (470, 125), (479, 108), (506, 106), (527, 104), (563, 96), (586, 87), (608, 90), (634, 104), (652, 110), (690, 112), (721, 117), (741, 134), (782, 123), (793, 116), (796, 117)]
IMG_02386.png;(441, 196);[(310, 81), (291, 91), (274, 96), (260, 107), (267, 130), (272, 149), (290, 148), (303, 141), (317, 145), (325, 160), (361, 168), (382, 182), (386, 204), (398, 223), (412, 225), (417, 242), (422, 256), (432, 257), (442, 261), (462, 272), (482, 272), (487, 257), (475, 248), (487, 239), (495, 248), (504, 238), (498, 227), (494, 208), (482, 191), (481, 198), (460, 182), (451, 170), (450, 148), (457, 132), (427, 130), (405, 132), (403, 154), (387, 150), (403, 123), (390, 113), (372, 124), (361, 132), (351, 134), (350, 119), (336, 100), (326, 87)]
IMG_02386.png;(639, 723);[(620, 766), (603, 740), (593, 732), (582, 736), (584, 724), (592, 714), (595, 708), (608, 697), (628, 689), (632, 688), (632, 688), (632, 677), (620, 669), (610, 659), (610, 659), (620, 652), (630, 651), (652, 654), (663, 668), (674, 690), (687, 709), (704, 726), (705, 730), (676, 729), (655, 740), (668, 740), (675, 748), (687, 758), (697, 764), (705, 764)]
IMG_02386.png;(962, 591);[(1021, 518), (1022, 665), (1005, 652), (983, 654), (977, 656), (991, 664), (1005, 675), (1023, 690), (1022, 711), (1018, 720), (1014, 720), (1003, 698), (987, 684), (948, 663), (935, 654), (921, 647), (917, 640), (920, 625), (907, 607), (895, 586), (861, 576), (851, 571), (827, 560), (817, 548), (810, 535), (801, 522), (792, 507), (795, 497), (802, 491), (814, 493), (828, 510), (832, 512), (835, 504), (832, 494), (835, 484), (842, 477), (866, 480), (882, 495), (892, 498), (901, 510), (923, 521), (935, 531), (961, 538), (982, 535), (998, 540), (1005, 530), (1004, 521), (1017, 520)]
